13,17,31,36,92,102,104,162,256,263,292,299,305,322,332,339,347,407,583,598,806,1077,1742,1872,2423,2505,3644,4138,4216,5995,7045,7524,7605,7966,7971,8562,8793,9174,9447,9638,9939,10403,10464,11347,11551,11813,11911,11992,12470,12677,13138,14312,14479,15279,15520,15658,15691,15901,17412,18861,19057,19105,19158,19825
22,277,382,437,519,558,664,755,758,1064,1115,1376,1423,1453,1498,1586,1797,2124,2281,2824,2904,3215,3333,3356,3658,3935,4040,5247,5637,6479,7583,7594,7637,7971,7982,8391,8820,8870,9127,9163,9270,9366,9375,9853,10370,10384,10704,11163,11813,12088,12271,12555,12564,12873,13232,13983,15520,15657,15716,16558,17293,18411,18870,19228
71,131,144,172,180,228,286,437,473,512,543,558,664,1262,1366,1843,2024,2261,2510,2824,2830,2978,3093,3333,5317,5995,7200,7583,7637,7650,8263,8434,9440,9606,9815,9879,10004,10181,10367,10370,10382,10424,10726,10969,11024,11433,12019,12214,12338,12617,12641,13405,13983,14350,15215,15623,15880,16276,16298,18388,18876,19158,19244,19893
20,35,44,48,72,95,205,250,256,277,336,437,476,525,892,1041,1077,1394,1468,1548,1557,1753,1956,2431,3333,3365,3458,3893,4138,4556,5596,6199,6251,7478,7680,7832,7932,8167,8244,8461,8938,9586,10354,10367,10369,10415,10798,10969,11347,12131,12240,12541,12641,13272,14312,14345,14475,14479,15513,15940,16786,17383,19821,19824
13,22,38,229,240,322,426,459,522,531,719,794,977,982,1083,1295,1336,1366,1704,1741,2281,2505,3419,4138,4463,4768,5319,5637,7637,7658,7680,7930,7948,7954,8002,8391,9209,9499,9639,10165,10464,10794,10930,11138,11163,11237,11433,11670,11802,11911,13302,13983,14312,14345,14475,15579,15637,15828,15944,18876,19591,19720,19721,19852
13,17,42,48,150,172,344,374,387,491,512,519,543,758,803,834,931,982,1018,1106,1359,1366,2272,2431,2814,3591,3644,4885,6251,7498,7510,7511,8108,8920,9091,10095,10370,10408,10682,10903,11024,11433,11733,11926,12114,12163,12501,12680,13651,14217,15113,15231,15632,15691,15751,15961,16276,16575,16632,19260,19811,19872,19890,19925
0,27,28,71,72,97,126,162,180,241,249,352,558,836,1034,1463,1498,1509,1756,2051,2935,3092,3449,3962,4110,4138,6018,6620,7525,7645,7948,8055,8527,9104,10069,10155,10214,10291,10354,10395,10408,10640,10794,11024,11551,11670,11823,12088,12149,12207,12394,12541,12617,13405,14179,14479,15690,15816,15914,16829,17694,19101,19776,19921
7,12,28,29,44,95,111,150,191,224,240,420,476,558,583,915,1084,1397,1422,1490,1671,1764,2033,2157,2423,3839,4512,4779,4885,5547,6187,6251,7465,7472,7519,7553,7584,7658,7688,8391,8479,9853,10165,10214,10370,10403,10488,10640,10794,11114,11165,11802,12019,12149,12873,14988,15496,15575,15667,15940,16046,17412,19098,19970
26,29,35,41,71,91,230,232,256,322,374,393,436,437,448,464,612,732,735,988,1041,1287,1423,1490,1631,2090,2214,2423,4885,7478,7650,7751,8055,8291,9440,9456,9638,9815,10152,10201,10209,10369,10394,10397,10411,10464,10758,10769,11670,11802,11876,11941,12394,12416,12541,12680,15508,15513,15631,15970,16219,19158,19372,19804
22,32,35,65,71,91,97,205,293,336,377,585,675,692,758,982,1262,1443,1548,1694,1745,2143,2431,2822,4098,4669,6825,7524,7533,7583,7629,7650,7771,7811,8167,8219,8391,8991,9104,9557,10016,10152,10367,10370,10397,10408,10516,11333,11433,11884,11941,12149,12511,12541,12564,12617,12680,13302,14272,14536,15644,18876,19158,19965
16,36,42,67,104,150,190,263,299,359,407,420,453,473,520,566,583,666,759,1266,1295,1933,2787,4266,4995,5203,7450,7454,7469,7512,7524,7543,7580,7591,7658,7679,7793,7954,8388,9174,9639,10016,10196,10243,10350,10403,10464,10499,10502,11495,12163,12170,12240,12541,13290,15579,15609,15959,15964,18388,18852,18988,19136,19714
19,28,33,71,98,127,191,229,312,327,332,375,639,758,774,949,992,1041,1077,1148,1544,2505,2543,2544,2778,2824,2993,3093,3138,3644,3935,6776,7415,7444,7509,7661,7680,7717,7743,7883,7932,10006,10174,10196,10397,10408,10924,10973,11114,11339,11551,11941,12149,12570,12617,13405,14312,15498,15540,15658,15716,18977,18988,19158
41,97,180,310,325,331,388,434,473,487,758,820,919,998,1538,1650,1678,1694,1829,2431,4421,5637,5995,7516,7517,7583,7637,8045,8480,8759,9815,9986,10196,10363,10758,10769,10794,10869,10969,11049,11114,11165,11677,11733,11789,12019,12088,12163,12214,12271,13333,13858,13983,14281,14475,15231,15509,15709,15831,15866,18219,19089,19158,19749
37,53,194,228,232,356,444,486,543,592,706,897,919,1254,1906,2196,2423,2431,2505,3275,3458,3935,4013,4885,4968,6480,7476,7650,7713,8130,9091,9111,9879,9942,10126,10155,10382,10403,10422,10481,10489,10543,10712,10769,10794,10967,11098,11208,11433,11788,11789,12019,12149,12187,12400,12657,15838,16208,17625,17707,19217,19546,19591,19695
22,32,35,65,71,91,97,205,293,336,377,585,675,692,758,982,1262,1443,1548,1694,1745,2143,2431,2822,4098,4669,6825,7524,7533,7583,7629,7650,7771,7811,8167,8219,8391,8991,9104,9557,10016,10152,10367,10370,10397,10408,10516,11333,11433,11884,11941,12149,12511,12541,12564,12617,12680,13302,14272,14536,15644,18876,19158,19965
16,36,42,67,104,150,190,263,299,359,407,420,453,473,520,566,583,666,759,1266,1295,1933,2787,4266,4995,5203,7450,7454,7469,7512,7524,7543,7580,7591,7658,7679,7793,7954,8388,9174,9639,10016,10196,10243,10350,10403,10464,10499,10502,11495,12163,12170,12240,12541,13290,15579,15609,15959,15964,18388,18852,18988,19136,19714
19,28,33,71,98,127,191,229,312,327,332,375,639,758,774,949,992,1041,1077,1148,1544,2505,2543,2544,2778,2824,2993,3093,3138,3644,3935,6776,7415,7444,7509,7661,7680,7717,7743,7883,7932,10006,10174,10196,10397,10408,10924,10973,11114,11339,11551,11941,12149,12570,12617,13405,14312,15498,15540,15658,15716,18977,18988,19158
41,97,180,310,325,331,388,434,473,487,758,820,919,998,1538,1650,1678,1694,1829,2431,4421,5637,5995,7516,7517,7583,7637,8045,8480,8759,9815,9986,10196,10363,10758,10769,10794,10869,10969,11049,11114,11165,11677,11733,11789,12019,12088,12163,12214,12271,13333,13858,13983,14281,14475,15231,15509,15709,15831,15866,18219,19089,19158,19749
37,53,194,228,232,356,444,486,543,592,706,897,919,1254,1906,2196,2423,2431,2505,3275,3458,3935,4013,4885,4968,6480,7476,7650,7713,8130,9091,9111,9879,9942,10126,10155,10382,10403,10422,10481,10489,10543,10712,10769,10794,10967,11098,11208,11433,11788,11789,12019,12149,12187,12400,12657,15838,16208,17625,17707,19217,19546,19591,19695
22,32,35,65,71,91,97,205,293,336,377,585,675,692,758,982,1262,1443,1548,1694,1745,2143,2431,2822,4098,4669,6825,7524,7533,7583,7629,7650,7771,7811,8167,8219,8391,8991,9104,9557,10016,10152,10367,10370,10397,10408,10516,11333,11433,11884,11941,12149,12511,12541,12564,12617,12680,13302,14272,14536,15644,18876,19158,19965
16,36,42,67,104,150,190,263,299,359,407,420,453,473,520,566,583,666,759,1266,1295,1933,2787,4266,4995,5203,7450,7454,7469,7512,7524,7543,7580,7591,7658,7679,7793,7954,8388,9174,9639,10016,10196,10243,10350,10403,10464,10499,10502,11495,12163,12170,12240,12541,13290,15579,15609,15959,15964,18388,18852,18988,19136,19714
19,28,33,71,98,127,191,229,312,327,332,375,639,758,774,949,992,1041,1077,1148,1544,2505,2543,2544,2778,2824,2993,3093,3138,3644,3935,6776,7415,7444,7509,7661,7680,7717,7743,7883,7932,10006,10174,10196,10397,10408,10924,10973,11114,11339,11551,11941,12149,12570,12617,13405,14312,15498,15540,15658,15716,18977,18988,19158
41,97,180,310,325,331,388,434,473,487,758,820,919,998,1538,1650,1678,1694,1829,2431,4421,5637,5995,7516,7517,7583,7637,8045,8480,8759,9815,9986,10196,10363,10758,10769,10794,10869,10969,11049,11114,11165,11677,11733,11789,12019,12088,12163,12214,12271,13333,13858,13983,14281,14475,15231,15509,15709,15831,15866,18219,19089,19158,19749
37,53,194,228,232,356,444,486,543,592,706,897,919,1254,1906,2196,2423,2431,2505,3275,3458,3935,4013,4885,4968,6480,7476,7650,7713,8130,9091,9111,9879,9942,10126,10155,10382,10403,10422,10481,10489,10543,10712,10769,10794,10967,11098,11208,11433,11788,11789,12019,12149,12187,12400,12657,15838,16208,17625,17707,19217,19546,19591,19695
